objectid,comunidad,provincia,nombre,grado_ocupacion,paseo_maritimo,nudismo,acceso_disc,Autobús,aparcamiento,aseos,lavapies,duchas,telefonos,papelera,oficina_tur,zona_infantil,zona_deportiva,club_nautico,submarino,zona_surf
940,Cataluña,Girona,L'Illa Roja,Medio,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
941,Cataluña,Girona,El Racó,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
942,Cataluña,Girona,S'Abanell,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
943,Cataluña,Girona,Blanes,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
944,Cataluña,Girona,Els Capellans,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
945,Cataluña,Girona,Cala de Sant Francesc,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
946,Cataluña,Girona,Sa Conca,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
947,Cataluña,Girona,Es Sortell,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
948,Cataluña,Girona,Llané Gran y Petit,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
949,Cataluña,Girona,Port d'Alguer,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
950,Cataluña,Girona,Gran y d'Es Portal,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
951,Cataluña,Girona,Es Poal,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
952,Cataluña,Girona,Es Pianc,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
953,Cataluña,Girona,Ses Oliveres,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
954,Cataluña,Girona,Ros,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
955,Cataluña,Girona,Portlligat,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
956,Cataluña,Girona,S'Alqueria Petita,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
957,Cataluña,Girona,S'Alqueria Gran,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
958,Cataluña,Girona,Cala Portaló,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
959,Cataluña,Girona,Comptat de Sant Jordi,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
960,Cataluña,Girona,Cap Roig,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
961,Cataluña,Girona,Ses Torretes,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
962,Cataluña,Girona,Can Cristus,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
963,Cataluña,Girona,Cala del Forn,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
964,Cataluña,Girona,Cala dels Esculls,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
965,Cataluña,Girona,Cala de la Roca del Paller,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
966,Cataluña,Girona,Roques Planes,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
967,Cataluña,Girona,Racó dels Homes,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
968,Cataluña,Girona,Torre Valentina,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
969,Cataluña,Girona,Sant Antoni,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
970,Cataluña,Girona,Es Monestrí,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
971,Cataluña,Girona,Sa Conca,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
972,Cataluña,Girona,Cala Pedrosa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
973,Cataluña,Girona,Platja d'Aro,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
974,Cataluña,Girona,Cala Rovira,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
975,Cataluña,Girona,Sa Cova,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
976,Cataluña,Girona,Cala del Pi,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
977,Cataluña,Girona,Cala Belladona,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
978,Cataluña,Girona,Empúriabrava,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
979,Cataluña,Girona,La Rovina,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
980,Cataluña,Girona,Punta d'Es Borró,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
981,Cataluña,Girona,Platja del Borró,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
982,Cataluña,Girona,Garbet,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
983,Cataluña,Girona,Colera,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
984,Cataluña,Girona,El Pas,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
985,Cataluña,Girona,De Sota,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
986,Cataluña,Girona,Port de la Selva,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
987,Cataluña,Girona,L'Arola,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
988,Cataluña,Girona,Llafranc,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
989,Cataluña,Girona,Tamariu,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
990,Cataluña,Girona,Aigua Xelida,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
991,Cataluña,Girona,Gran de Palamós,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
992,Cataluña,Girona,Canyet,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
993,Cataluña,Girona,Mas Pinell,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
994,Cataluña,Girona,L'Estartit,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
995,Cataluña,Girona,Porto Pí,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
996,Cataluña,Girona,Santa María de Llorell,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
997,Cataluña,Girona,Cala d'En Carles,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
998,Cataluña,Tarragona,Cala Pepo,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
999,Cataluña,Tarragona,L'Alguer,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1000,Cataluña,Girona,Port de la Vall,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1001,Cataluña,Girona,Riells,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1002,Cataluña,Girona,Port d'en Perris,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1003,Cataluña,Girona,La Platja,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1004,Cataluña,Girona,Cala de la Creu,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1005,Cataluña,Girona,El Rec del Molí,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1006,Cataluña,Girona,El Portitxol,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1007,Cataluña,Girona,Les Muscleres,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1008,Cataluña,Girona,Sant Martí d'Empúries,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1009,Cataluña,Girona,El Riuet,Medio,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
1010,Cataluña,Girona,Cau del Llop,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1011,Cataluña,Girona,La Farella,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1012,Cataluña,Girona,El Port,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1013,Cataluña,Girona,Grifeu,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1014,Cataluña,Girona,Canyelles,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1015,Cataluña,Girona,Cala Morisca,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1016,Cataluña,Girona,Santa Cristina,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1017,Cataluña,Girona,Sa Boadella,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1018,Cataluña,Girona,Fenals,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1019,Cataluña,Girona,Cala Banys,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1020,Cataluña,Girona,Platja de Lloret,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1021,Cataluña,Girona,Sa Caleta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1022,Cataluña,Girona,Cala dels Frares,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1023,Cataluña,Girona,Caleta d'en Trons,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1024,Cataluña,Girona,La Tortuga,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1025,Cataluña,Girona,Canyelles,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1026,Cataluña,Girona,Cala del Crit,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1027,Cataluña,Girona,El Golfet,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1028,Cataluña,Girona,Els Canyers,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1029,Cataluña,Girona,Port Pelegrí,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1030,Cataluña,Girona,D'en Calau,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1031,Cataluña,Girona,Port Bo,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1032,Cataluña,Girona,Malaspina,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1033,Cataluña,Girona,Canadell,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1034,Cataluña,Girona,Cala de Morro del Vedell,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1035,Cataluña,Girona,Cala Margarida,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1036,Cataluña,Girona,La Fosca,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1037,Cataluña,Girona,Cala de Sa Futadera,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1038,Cataluña,Girona,Cala Salions,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1039,Cataluña,Tarragona,La Fonda,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1040,Cataluña,Tarragona,Mar-i-Cel,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1041,Cataluña,Tarragona,Cala Llobeta,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1042,Cataluña,Tarragona,L'Almadrava,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1043,Cataluña,Tarragona,Cala Canyadell,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1044,Cataluña,Tarragona,Barrio Marítimo,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1045,Cataluña,Girona,Sant Esteve de la Fosca,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1046,Cataluña,Girona,Cala S'Alguer,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1047,Cataluña,Girona,El Castell,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1048,Cataluña,Girona,Cala Estreta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1049,Cataluña,Girona,Cala Bona,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1050,Cataluña,Girona,Cap de Planes,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1051,Cataluña,Girona,Pals,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1052,Cataluña,Girona,Claper,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1053,Cataluña,Girona,Portbou,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1054,Cataluña,Girona,Tres Platgetes,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1055,Cataluña,Girona,Del Pi,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1056,Cataluña,Girona,Santa Margarida,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1057,Cataluña,Girona,Salatar,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1058,Cataluña,Girona,El Rastell,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1059,Cataluña,Girona,La Perola,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1060,Cataluña,Girona,Els Palangrers,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1061,Cataluña,Girona,Canyelles Petites,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1062,Cataluña,Girona,L'Almadrava,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1063,Cataluña,Girona,Cala Murtra,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1064,Cataluña,Girona,Cala Rostella,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1065,Cataluña,Girona,Cala Montjoi,Medio,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1066,Cataluña,Girona,Cala Calitjàs,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1067,Cataluña,Girona,Cala de La Pelosa,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1068,Cataluña,Girona,Cala Canadell,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1069,Cataluña,Girona,Cala Jóncols,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1070,Cataluña,Girona,Canyerets,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1071,Cataluña,Girona,Sant Feliu,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1072,Cataluña,Girona,Sant Pol,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1073,Cataluña,Girona,Vallpresona,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1074,Cataluña,Girona,Senyor Ramón,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1075,Cataluña,Girona,Playa de la Corcollada,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1076,Cataluña,Girona,Cala Llevadó,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1077,Cataluña,Girona,Es Codolar,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1078,Cataluña,Girona,Platja Gran,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1079,Cataluña,Girona,La Mar Menuda,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1080,Cataluña,Girona,Cala Bona,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1081,Cataluña,Girona,Cala Pola,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1082,Cataluña,Girona,Cala Giverola,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1083,Cataluña,Tarragona,El Ciment,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1084,Cataluña,Tarragona,Suizo,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1085,Cataluña,Tarragona,Les Delicies,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1086,Cataluña,Tarragona,El Faro,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1087,Cataluña,Tarragona,Senieta,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1088,Cataluña,Tarragona,Aiguassera,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1089,Cataluña,Tarragona,Capri,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1090,Cataluña,Tarragona,Juanito,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1091,Cataluña,Tarragona,El Garbi,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1092,Cataluña,Tarragona,El Marjal Norte,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1093,Cataluña,Tarragona,El Marjal Sur,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1094,Cataluña,Tarragona,Les Cases d'Alcanar,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1095,Cataluña,Tarragona,El Trabucador,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1096,Cataluña,Tarragona,Los Eucaliptos,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1097,Cataluña,Tarragona,El Serrallo,Bajo,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1098,Cataluña,Tarragona,Riumar,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1099,Cataluña,Tarragona,La Marquesa,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1100,Cataluña,Tarragona,Punta del Fangar,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1101,Cataluña,Tarragona,Balsa de la Arena,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1102,Cataluña,Tarragona,El Arenal,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1103,Cataluña,Tarragona,El Arquitecto,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1104,Cataluña,Tarragona,Les Avellanes,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1105,Cataluña,Tarragona,Els Capellans,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1106,Cataluña,Tarragona,Baconé,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1107,Cataluña,Tarragona,Cap Roig,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1108,Cataluña,Tarragona,Cala Buena,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1109,Cataluña,Tarragona,Santa Llúcia,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1110,Cataluña,Tarragona,Cala Moros,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1111,Cataluña,Tarragona,Platja de l'Àliga,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1112,Cataluña,Tarragona,Cala de l'Estany Podrit,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1113,Cataluña,Tarragona,Cala Leña,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1114,Cataluña,Tarragona,Cala Santes Creus,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1115,Cataluña,Tarragona,Port Olivet,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1116,Cataluña,Tarragona,Puerto de L'Estany Gras,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1117,Cataluña,Tarragona,Cala Bon Capó,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1118,Cataluña,Tarragona,Bon Caponet,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1119,Cataluña,Tarragona,Ribes Altes,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1120,Cataluña,Tarragona,Pixavaques,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1121,Cataluña,Tarragona,L'Estany Tort,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1122,Cataluña,Tarragona,Cap de Sant Pere,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1123,Cataluña,Tarragona,Playa de Poniente,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1124,Cataluña,Tarragona,Playa de Levante,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1125,Cataluña,Tarragona,Els Capellans,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1126,Cataluña,Tarragona,Cala Llenguadets,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1127,Cataluña,Tarragona,Platja Llarga,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1128,Cataluña,Tarragona,Penya Tallada,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1129,Cataluña,Tarragona,Cala Font,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1130,Melilla,Melilla,La Hípica,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1131,Comunitat Valenciana,Alicante/Alacant,La Mina,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1132,Comunitat Valenciana,Alicante/Alacant,Cala del Bosque,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1133,Comunitat Valenciana,Alicante/Alacant,Cala Cerrada,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1134,Comunitat Valenciana,Alicante/Alacant,El Torres,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1135,Comunitat Valenciana,Alicante/Alacant,Cala Fonda,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1136,Cataluña,Tarragona,Chelin,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1137,Cataluña,Tarragona,Torrent del Pi,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1138,Cataluña,Tarragona,Cala Moscas,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1139,Cataluña,Tarragona,Cala Forn,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1140,Cataluña,Tarragona,Cala Vidre,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1141,Cataluña,Tarragona,Sant Jordi,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1142,Cataluña,Tarragona,Cala Trebol,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1143,Cataluña,Tarragona,Cala Calafató,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1144,Cataluña,Tarragona,Playa de Calafat,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1145,Cataluña,Tarragona,Cala Justell,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1146,Cataluña,Tarragona,El Torn,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1147,Cataluña,Tarragona,L'Arenal,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1148,Cataluña,Tarragona,Punta del Riu,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1149,Cataluña,Tarragona,Punta del Riu,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1150,Cataluña,Tarragona,Platja de Cristall,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1151,Cataluña,Tarragona,Calas de los Angeles y del Pescador,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1152,Cataluña,Tarragona,Calas Bot y California,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1153,Cataluña,Tarragona,Calas Misteri y Santa Fe,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1154,Cataluña,Tarragona,Cala del Solitari,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1155,Cataluña,Tarragona,Cala de las Sirenas,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1156,Cataluña,Tarragona,Cala Vieneses,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1157,Cataluña,Tarragona,L'Estany Gelat,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1158,Cataluña,Tarragona,La Porquerola,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1159,Cataluña,Tarragona,Rifà,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1160,Cataluña,Tarragona,La Pixerota,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1161,Cataluña,Tarragona,L'Ardiaca,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1162,Cataluña,Tarragona,La Llosa,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1163,Cataluña,Tarragona,L'Horta de Santa María,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1164,Cataluña,Tarragona,Prat d'En Forés i Regueral,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1165,Cataluña,Tarragona,El Cavet,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1166,Cataluña,Tarragona,L'Esquirol,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1167,Cataluña,Tarragona,Vilafortuny,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1168,Cataluña,Tarragona,Cala Vinya,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1169,Cataluña,Tarragona,Cala Crancs,Medio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1170,Cataluña,Tarragona,El Reguerot de Claveguer,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1171,Cataluña,Tarragona,La Pineda,Alto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1172,Cataluña,Tarragona,El Milagro,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1173,Cataluña,Tarragona,L'Arrabassada,Alto,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1174,Cataluña,Tarragona,La Savinosa,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1175,Cataluña,Tarragona,Els Capellans,Bajo,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1176,Cataluña,Tarragona,La Llarga,Medio,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1177,Cataluña,Tarragona,Platja Fonda,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1178,Cataluña,Tarragona,Cala de la Roca Plana,Bajo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
